Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Customer Paid	Customer Currency	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2018-08-08	2018-06	Apple Music	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		RU	0	0.005264103810
2018-08-08	2018-06	Apple Music	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		US	0	0.010665000000
2018-08-08	2018-06	Apple Music	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		8	100	Song	0		US	0	0.045960000000
2018-08-08	2018-06	Apple Music	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		14	100	Song	0		US	0	0.139258000000
2018-08-08	2018-06	Apple Music	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		7	100	Song	0		US	0	0.026572000000
2018-08-08	2018-06	Apple Music	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		US	0	0.007592000000
2018-06-06	2018-01	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song			US	0	0.007136985596
2018-07-07	2018-02	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song			FR	0	0.025703055779
2018-09-09	2018-03	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song			GB	0	0.000125991531
2018-09-09	2018-03	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song			US	0	0.006765734068
2018-09-09	2018-03	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song			GB	0	0.011965281613
2018-09-09	2018-03	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song			FR	0	0.022367391644
2018-09-09	2018-04	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song			FR	0	0.013945002024
2018-09-09	2018-04	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song			FR	0	0.007431836061
2018-09-09	2018-04	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song			US	0	0.006551371460
2018-09-09	2018-05	Deezer	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song			FR	0	0.015074317915
2018-02-02	2017-11	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		18	100	Song	0	USD	GT	0	0.096601239669
2018-02-02	2017-11	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	USD	US	0	0.006420351740
2018-02-02	2017-11	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		9	100	Song	0	USD	US	0	0.057783165661
2018-04-04	2017-12	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	GBP	GB	0	0.011006405322
2018-04-04	2017-12	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		12	100	Song	0	USD	GT	0	0.061378555799
2018-04-04	2017-12	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	INR	IN	0	0.000534817905
2018-04-04	2017-12	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	EUR	IT	0	0.009050932785
2018-04-04	2017-12	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		27	100	Song	0	USD	US	0	0.165007078459
2018-05-05	2018-01	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		35	100	Song	0	BRL	BR	0	0.153695484111
2018-05-05	2018-01	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0	EUR	FI	0	0.028249158721
2018-05-05	2018-01	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	USD	US	0	0.006175987217
2018-05-05	2018-01	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		21	100	Song	0	USD	US	0	0.129695731556
2018-05-05	2018-02	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		7	100	Song	0	BRL	BR	0	0.034174831414
2018-05-05	2018-02	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	USD	US	0	0.006656657268
2018-05-05	2018-02	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		13	100	Song	0	USD	US	0	0.086536544482
2018-06-06	2018-03	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		6	100	Song	0	BRL	BR	0	0.025830132161
2018-06-06	2018-03	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		6	100	Song	0	PLN	PL	0	0.037491946900
2018-06-06	2018-03	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		12	100	Song	0	USD	US	0	0.070513677829
2018-07-07	2018-04	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		7	100	Song	0	BRL	BR	0	0.028888611618
2018-07-07	2018-04	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	EUR	FI	0	0.012831977882
2018-07-07	2018-04	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	PLN	PL	0	0.006244949438
2018-07-07	2018-04	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	PLN	PL	0	0.006244949438
2018-07-07	2018-04	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0	USD	US	0	0.011937750978
2018-08-08	2018-05	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	EUR	FI	0	0.011933954809
2018-08-08	2018-05	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0	EUR	FI	0	0.023867909619
2018-08-08	2018-05	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0	USD	US	0	0.017043922526
2018-09-09	2018-06	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0	RUB	RU	0	0.002553330260
2018-09-09	2018-06	Google Play All Access	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0	USD	US	0	0.011934469394
2017-12-12	2017-11	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	1.69000	AUD	AU	0	0.753657300000
2017-12-12	2017-11	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0.99000	CAD	CA	0	1.655430000000
2017-12-12	2017-11	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0.99000	USD	US	0	2.800000000000
2018-03-03	2017-12	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	1.69000	AUD	AU	0	0.771714900000
2018-03-03	2017-12	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0.99000	CAD	CA	0	0.550746000000
2018-03-03	2017-12	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		-1	100	Song	-0.99000	EUR	LT	0	-0.870921500000
2018-03-03	2017-12	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0.99000	EUR	LT	0	0.870921500000
2018-03-03	2017-12	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0.99000	USD	US	0	3.500000000000
2018-04-04	2018-01	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0.99000	CAD	CA	0	0.542969000000
2018-04-04	2018-01	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0.99000	USD	US	0	2.800000000000
2018-05-05	2018-02	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0.99000	USD	US	0	2.100000000000
2018-06-06	2018-03	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0.99000	USD	US	0	0.700000000000
2018-07-07	2018-04	iTunes	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0.99000	USD	US	0	0.700000000000
2018-01-01	2017-10	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		US	0	0.021381000000
2018-01-01	2017-10	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		SG	0	0.001641000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		NL	0	0.005342000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		53	100	Song	0		US	0	0.284467000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		BR	0	0.001478000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		FR	0	0.005477000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		6	100	Song	0		GB	0	0.015590000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		CA	0	0.004522000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		GB	0	0.049085000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		CL	0	0.001383000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		GB	0	0.006368000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		CL	0	0.000090000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		US	0	0.016726000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		AU	0	0.018690000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		US	0	0.008814000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		51	100	Song	0		PL	0	0.005488000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		AR	0	0.002862000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		PL	0	0.002663000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		35	100	Song	0		GB	0	0.243066000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		MX	0	0.005635000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		52	100	Song	0		US	0	0.150636000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		CH	0	0.007105000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		AR	0	0.000175000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		CA	0	0.002296000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		SV	0	0.003017000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		12	100	Song	0		BR	0	0.004150000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		PH	0	0.000068000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		8	100	Song	0		CA	0	0.030954000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		GB	0	0.020213000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		HK	0	0.016285000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		25	100	Song	0		US	0	0.050480000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		ES	0	0.000316000000
2018-01-01	2017-11	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		11	100	Song	0		FI	0	0.007929000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		IE	0	0.027179000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		IE	0	0.001478000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		58	100	Song	0		US	0	0.102233000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		33	100	Song	0		BR	0	0.121000000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		FI	0	0.002814000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		ES	0	0.001015000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		MX	0	0.004740000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		TH	0	0.000965000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		GB	0	0.036625000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		6	100	Song	0		NL	0	0.043100000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		PE	0	0.000182000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		13	100	Song	0		US	0	0.071064000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		DE	0	0.002498000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		NO	0	0.003541000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		FR	0	0.005269000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		34	100	Song	0		GB	0	0.093337000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		17	100	Song	0		PL	0	0.001632000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		PL	0	0.005241000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		8	100	Song	0		BR	0	0.003236000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		CO	0	0.002656000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		AU	0	0.019002000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		DE	0	0.004413000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		FR	0	0.000610000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		CA	0	0.012014000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		IT	0	0.023538000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		PH	0	0.001181000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		ES	0	0.002627000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		23	100	Song	0		GB	0	0.091430000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		CA	0	0.005785000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		IT	0	0.000621000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		GB	0	0.047385000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		6	100	Song	0		BR	0	0.009397000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		DE	0	0.014574000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		GB	0	0.008491000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		6	100	Song	0		BG	0	0.008783000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		8	100	Song	0		MX	0	0.020100000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		CR	0	0.010484000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		87	100	Song	0		US	0	0.248367000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		49	100	Song	0		GB	0	0.337947000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		7	100	Song	0		PL	0	0.008992000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		142	100	Song	0		US	0	0.755110000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		AR	0	0.000609000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		16	100	Song	0		AT	0	0.040837000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		CA	0	0.002086000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		NZ	0	0.004893000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		6	100	Song	0		CA	0	0.022709000000
2018-02-02	2017-12	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		65	100	Song	0		US	0	0.150963000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		HK	0	0.000015000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		131	100	Song	0		US	0	0.375986000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		CA	0	0.001543000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		NZ	0	0.008113000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		66	100	Song	0		US	0	0.089533000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		ES	0	0.002661000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		8	100	Song	0		GB	0	0.033315000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		9	100	Song	0		IT	0	0.056051000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		PH	0	0.001195000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		23	100	Song	0		GB	0	0.164809000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		HU	0	0.003209000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		IS	0	0.007224000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		PL	0	0.000185000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		DE	0	0.005281000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		8	100	Song	0		GB	0	0.007970000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		12	100	Song	0		NL	0	0.093011000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		AU	0	0.025386000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		66	100	Song	0		US	0	0.116295000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		MT	0	0.004025000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		9	100	Song	0		PL	0	0.012127000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		3	100	Song	0		CA	0	0.005060000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		DE	0	0.002715000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		MX	0	0.001290000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		CL	0	0.001408000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		GB	0	0.020020000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		21	100	Song	0		ES	0	0.003508000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		AR	0	0.006671000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		CL	0	0.000143000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		12	100	Song	0		US	0	0.067205000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		SE	0	0.006112000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		2	100	Song	0		GT	0	0.002378000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		117	100	Song	0		US	0	0.625891000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		6	100	Song	0		BR	0	0.010159000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		19	100	Song	0		FR	0	0.106796000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		9	100	Song	0		GB	0	0.024126000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		BR	0	0.003951000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		1	100	Song	0		FI	0	0.007041000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		4	100	Song	0		AR	0	0.000617000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		9	100	Song	0		AT	0	0.024572000000
2018-03-03	2018-01	Spotify	Disasterina	Sometimes You Feel Like a Bitch	QZ9Y21745912		5	100	Song	0		CA	0	0.011049000000
